1,DEST-290-6,DESTRUCTION - DESTRUCTION - OTHER (290),2025-11-05,0000,4300 DECATUR CT,Fairfax,VA,22030
2,PORN-370-1,PORN - POSSESSION OF CHILD PORN (370),2025-11-05,0000,12000 GOVERNMENT CENTER PKWY,Fairfax,,
1,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE (90Z),2025-11-05,0000,2300 STALEY RD,RESTON,VA,20191
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,0000,13600 LEGACY CIR,HERNDON,VA,20171
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,0000,4800 CHEROKEE AVE,Alexandria,VA,22312
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,0000,10500 JUDICIAL DR,Fairfax,VA,22030
2,WARR-90Z-5,WARRANT - FUGITIVE FROM JUSTICE (90Z),2025-11-05,0000,10500 JUDICIAL DR,Fairfax,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,0002,14200 CENTREVILLE SQ,CENTREVILLE,VA,20121
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,0006,5500 CLIFTON CREST WAY,CLFT,VA,20124
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,0052,@I66 EB OVER ROUTE 29,,VA,20121
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,0100,7200 BROOKCREST PLACE,Annandale,VA,22003
2,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2025-11-05,0107,5800 SEMINARY RD,FLCH,VA,22041
1,LARC-280-1,LARCENY - STOLEN PROPERTY: BUYING; RECEIVING; POSSESSING (280),2025-11-05,0207,@I66 WB AFT I495,,VA,22027
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,0232,5700 COLFAX AVE,ALEX,VA,22311
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,0246,6600 TOWER DR;10,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,0250,5700 COLFAX AVE,ALEX,VA,22311
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS (23G),2025-11-05,0306,13300 WOODLAND PARK RD,HRND,VA,20171
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-11-05,0309,3800 SOUTH GEORGE MASON DR,FLCH,VA,22041
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,0309,3800 SOUTH GEORGE MASON DR,FLCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,0341,OLD KEENE MILL RD & HARWOOD PL,SPRINGFIELD,VA,22152
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,0400,6700 COLUMBIA PIKE,ANDL,VA,22003
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-11-05,0510,7800 LEWIS CHAPEL CIR;102,LRTN,VA,22079
4,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED (90Z),2025-11-05,0556,SPRINGFIELD VILLAGE DR/ONTARIO ST,SFLD,VA,22152
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-11-05,0631,2200 GALLOWS RD,DUNN,VA,22027
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,0652,SOUTH COUNTY MIDDLE,,VA,
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,0710,6300 SAINT TIMOTHYS LN,CENT,VA,20121
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,0716,3300 PEACE VALLEY LN,FLCH,VA,
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,0730,8900 BURKE LAKE RD,SFLD,VA,22151
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-11-05,0730,8700 SACRAMENTO DR,ALEX,VA,22309
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,0730,8700 SACRAMENTO DR,ALEX,VA,22309
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED (90Z),2025-11-05,0734,10100 TAPESTRY CT,FRFX,VA,22032
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,0740,2300 SOAPSTONE DR,RSTN,VA,20191
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,0800,9500 SAGAMORE SPRING RD,GTFL,VA,22066
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-11-05,0803,@I95 NB PRI SPLIT,,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,0808,11000 BECONTREE LAKE DR;409,RSTN,VA,20190
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,0820,4800 BEAUREGARD ST,ALEX,VA,22312
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,0822,5400 DANBURY FOREST DR,SPRINGFIELD,VA,22151
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-11-05,0822,5400 DANBURY FOREST DR,SPRINGFIELD,VA,22151
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,0826,4600 LOGSDON DR,ANDL,VA,
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,0828,1600 BORO PL,MCLN,VA,22102
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC (90Z),2025-11-05,0838,9700 LOCH LINDEN CT,FRFX,VA,22032
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-11-05,0843,5900 SUMMERS LN,FLCH,VA,22041
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-11-05,0855,6000 RICHMOND HWY,Alexandria,VA,22303
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-11-05,0900,4100 HORSESHOE DR,ANDL,VA,22003
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-11-05,0907,8400 ROUTE 29,Fairfax,VA,22031
1,SERV-11,SERVICE - NATURAL DEATH,2025-11-05,0912,8000 INNOVATION PARK DR,Fairfax,VA,22037
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2025-11-05,0925,2400 RIVER BIRCH RD,Herndon,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,0944,14300 Battery Ridge Lane,,,
1,AUTO-240-6,AUTO THEFT - OTHER VEHICLES (240),2025-11-05,0951,5900 RICHMOND HWY,Alexandria,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,0954,8600 RICHMOND HWY,ALEX,VA,22309
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1000,8515 OLD MOUNT VERNON RD/8515 OLD MOUNT VERNON RD,,,
2,SERV-45,SERVICE - SRO RELATED EVENT,2025-11-05,1000,4700 STONECROFT BLVD,CHAN,VA,
2,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1000,4700 STONECROFT BLVD,CHAN,VA,
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1013,14400 NEW BRADDOCK RD,CENT,VA,20121
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1023,6400 LITTLE RIVER TPKE,ALEX,VA,22312
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-11-05,1023,NORTH SHORE DR/MOORINGS DR,RSTN,VA,20190
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1030,4800 CARRIAGEPARK RD,FRFX,VA,22032
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1033,9500 WHITECEDAR CT,VNNA,VA,
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,1035,6800 BACKLICK RD,SFLD,VA,22150
1,TRES-90J-4,TRESPASSING - SCHOOL/CHURCH/CEMETERY (90J),2025-11-05,1036,5100 WOODLAND WAY,ANDL,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1038,3400 LOCKHEED BLVD,ALEX,VA,22306
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1041,2700 COURTHOUSE OAKS RD,VNNA,VA,22181
3,ANML-3,ANIMAL - SERVICE - DOMESTIC,2025-11-05,1048,4200 EVERGREEN LN,ANDL,VA,22003
3,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1048,4200 EVERGREEN LN,ANDL,VA,22003
1,SERV-11,SERVICE - NATURAL DEATH,2025-11-05,1049,3000 WHITE BIRCH CT,FRFX,VA,22031
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1056,7900 RICHMOND HWY,ALEX,VA,22306
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2025-11-05,1057,1600 BANDIT LOOP,RSTN,VA,20190
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-11-05,1100,13700 PENWITH CT,CHANTILLY,VA,20151
1,WEAP-520-11,WEAPON - SHOOT OR THROW MISSILE INTO AUTO (520),2025-11-05,1102,PINE TREE RD/DOLLEY MADISON BLVD,MCLN,VA,22101
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-11-05,1122,13300 FRANKLIN FARM RD,HRND,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,1129,15500 SMITHFIELD PL,CENT,VA,
1,BURG-220-4,BURGLARY - POSSESS BURGLARY TOOLS (90Z),2025-11-05,1130,8900 COLESBURY PL,Fairfax,VA,22031
1,CONSP-90Z-2,CONSPIRACY - TO COMMIT LARCENY (90Z),2025-11-05,1130,8900 COLESBURY PL,FRFX,VA,22031
1,CONSP-90Z-2,CONSPIRACY - TO COMMIT LARCENY (90Z),2025-11-05,1130,8900 COLESBURY PL,Fairfax,VA,22031
1,DRUG-35A-10,DRUG - OTHER DANGEROUS DRUGS POSSESSION (35A),2025-11-05,1130,8900 COLESBURY PL,Fairfax,VA,22031
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1130,8900 SOUTHWICK ST,Fairfax,VA,22031
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1130,8900 COLESBURY PL,FRFX,VA,22031
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-11-05,1130,8900 COLESBURY PL,Fairfax,VA,22031
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,1135,1500 SHENANDOAH RD,ALEX,VA,22308
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1137,5900 GRAND PAVILION WAY,Alexandria,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1139,3100 JACKIES LN,ALEX,VA,22306
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-11-05,1148,4100 LOSTON CT,Fairfax,VA,22033
2,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1157,3500 KIRKWOOD DR,Fairfax,VA,22031
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1157,3600 KIRKWOOD DR,Fairfax,VA,22031
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-11-05,1159,6500 COLUMBIA PIKE,ANDL,VA,
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1200,3800 COBBLESTONE CT,Alexandria,VA,22306
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-11-05,1200,7900 EAST BOULEVARD DR,Alexandria,VA,22308
2,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-11-05,1215,8900 COLESBURY PL,FRFX,VA,22031
2,ANML-90Z-7,ANIMAL - OTHER ANIMAL CODE VIOLATION (90Z),2025-11-05,1218,5900 RICHMOND HWY,ALEX,VA,22303
1,LARC-23-10,LARCENY - THEFT OF SERVICES (23H),2025-11-05,1222,11900 MARKET ST,RSTN,VA,20190
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2025-11-05,1224,OX RD/MASON POND DR UNIV,FRFX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1230,7500 HUNTSMAN BLVD,SFLD,VA,22153
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,1232,1300 CHAIN BRIDGE RD,MCLN,VA,
3,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1239,8000 TYSONS CORNER CTR,MCLN,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1240,3000 CHICHESTER LN,FRFX,VA,22031
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1243,7400 PARKWOOD CT;102,FLCH,VA,22042
1,SERV-42,SERVICE - AVI OTHER,2025-11-05,1245,4200 LEES CORNER RD,CHAN,VA,20151
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,1250,BACKLICK RD/COMMERCE ST,SFLD,VA,22150
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1252,2600 WILLIAM SHORT CIR,HERNDON,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1259,10800 CROSS SCHOOL RD,RSTN,VA,20191
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-11-05,1259,6400 FRANCONIA RD,SFLD,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1259,6400 FRANCONIA RD,SFLD,VA,
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS (23G),2025-11-05,1300,8400 WESTPARK DR,MCLEAN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1300,14300 GREEN TRAILS BLVD,CENTREVILLE,VA,20121
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-11-05,1300,14300 GREEN TRAILS BLVD,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1315,3700 ROLLING HILLS AVE;B3,ALEX,VA,22309
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-11-05,1317,9300 GLENBROOK RD,FRFX,VA,22031
1,SERV-2,SERVICE - CIVIL DISPUTE,2025-11-05,1329,6000 ARLINGTON BLVD,FLCH,VA,22044
1,TRES-90J-7,TRESPASSING - UNLAWFUL ENTRY (90J),2025-11-05,1336,2900 GROVETON ST,ALEX,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1350,6000 ARGYLE DR,FLCH,VA,22041
1,FRAUD-26C-1,FRAUD - IMPERSONATION (26C),2025-11-05,1400,6100 HOLLY TREE DR,Alexandria,VA,22310
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1404,7800 RICHMOND HWY,ALEX,VA,22306
2,WARR-90Z-11,WARRANT ORDER - VIOLATE EPO/PO/PPO,2025-11-05,1405,9800 LAUREL ST,FRFX,VA,22032
1,5-1-1,5-1-1 DRUNK IN PUBLIC OR PROFANE,2025-11-05,1420,2100 SHENANDOAH RD,ALEX,VA,22308
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-11-05,1425,8300 LEESBURG PIKE,VNNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1428,8700 CANAAN CT,LRTN,VA,22079
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2025-11-05,1432,5300 RAVENSWORTH RD,SFLD,VA,22151
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1432,13300 WOODLAND PARK RD,HRND,VA,20171
2,SERV-45,SERVICE - SRO RELATED EVENT,2025-11-05,1439,5600 GENERAL JOHNSTON PL,CENTREVILLE,VA,20120
1,SERV-11,SERVICE - NATURAL DEATH,2025-11-05,1442,4500 ANDES DR,FRFX,VA,22030
1,SERV-23,SERVICE - MISSING ADULT,2025-11-05,1443,2600 STEEPLECHASE DR,RSTN,VA,20191
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1444,4500 CONWELL DR,ANDL,VA,22003
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,1449,4100 MORRISONS WAY,FRFX,VA,22030
2,AUTO-240-4,AUTO THEFT - AUTOS (240),2025-11-05,1500,7900 TYSONS ONE PLACE,MCLEAN,VA,22102
1,DEST-290-6,DESTRUCTION - DESTRUCTION - OTHER (290),2025-11-05,1500,13300 PREUIT PL,HRND,VA,20170
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1509,6700 RICHMOND HWY,ALEX,VA,22306
3,ROB-120-7,ROBBERY - PERSON (120),2025-11-05,1515,9600 BLAKE LN,Fairfax,VA,22031
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS (23G),2025-11-05,1522,9400 FERRY LANDING CT,ALEX,VA,22309
1,FORG-250-4,FORGERY - COUNTERFEITING CURRENCY (250),2025-11-05,1525,2900 DISTRICT AVE;105,FRFX,VA,22031
1,FRAUD-26A-1,FRAUD - FALSE PRETENSES/SWINDLE/CONFIDENCE GAME (26A),2025-11-05,1525,2900 DISTRICT AVE;105,FRFX,VA,22031
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,1532,5000 WESTFIELDS BLVD,CENT,VA,20120
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1537,13400 COPPERMINE RD,HRND,VA,20171
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1539,3300 PEACE VALLEY LN,Falls Church,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1545,5700 COLUMBIA PIKE,FLCH,VA,22041
1,DRUG-35A-13,DRUG - OTHER (35A),2025-11-05,1547,3000 WESTFORD VIEW CT,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,1547,3000 WESTFORD VIEW CT,ALEX,VA,22306
1,WEAP-520-9,WEAPON - BRANDISHING (520),2025-11-05,1553,8100 ROUTE 29,FLCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1555,4500 MARKET COMMONS DR,FRFX,VA,22033
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2025-11-05,1613,6500 QUANDER RD,ALEX,VA,22307
1,DRUG-35A-12,DRUG - DANGEROUS DRUGS SALE/ MANUFACTURING (35A),2025-11-05,1630,6050-A BURKE COMMONS RD,BURKE,VA,22015
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-11-05,1630,3600 DERWOOD LN;T2,ALEX,VA,22309
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,1630,3600 DERWOOD LN;T2,ALEX,VA,22309
1,DEST-290-7,DESTRUCTION - GRAFFITI (290),2025-11-05,1634,8100 NORTHUMBERLAND RD,SFLD,VA,22153
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-11-05,1637,400 EB / South Van Dorn St,Alexandria,VA,22310
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1650,1400 POWELLS TAVERN PL,HRND,VA,20170
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1651,3800 SOUTH GEORGE MASON DR,FLCH,VA,22041
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-11-05,1659,6400 KATHERINE ANN LN,SFLD,VA,22150
2,SERV-37,SERVICE - MISSING JUVENILE,2025-11-05,1700,6200 LITTLE RIVER TPKE,ALEX,VA,22312
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-11-05,1706,2500 PARKERS LN,ALEX,VA,22306
1,DRUG-35A-7,DRUG - SYNTHETIC NARCOTICS POSSESSION (35A),2025-11-05,1712,8700 MILL TOWNS CT,ALEX,VA,22309
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-11-05,1712,8700 MILL TOWNS CT,ALEX,VA,22309
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2025-11-05,1722,12000 ROUTE 50,FRFX,VA,
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,1722,4400 DIXIE HILL RD,Fairfax,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1724,1900 CHAIN BRIDGE RD;F5L,MCLN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-11-05,1730,5100 LEESBURG PIKE,FLCH,VA,22041
1,SERV-1,SERVICE - POLICE SERVICE,2025-11-05,1731,900 DOLLEY MADISON BLVD,MCLEAN,VA,22101
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-11-05,1745,2200 PIMMIT RUN LN,FLCH,VA,22043
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2025-11-05,1749,7600 BACKLICK RD,SFLD,VA,22150
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2025-11-05,1750,7400 CLIFTON RD,CLIFTON,VA,20124
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2025-11-05,1750,2800 GLADE VALE WAY,VNNA,VA,22181
30,ASSLT-13B-2,ASSAULT - SIMPLE ASSAULT ON LEO (13B),2025-11-05,1754,LEESBURG PIKE/PATRICK HENRY DR,FLCH,VA,22044
6,ASSLT-13C-1,ASSAULT - INTIMIDATION (13C),2025-11-05,1754,LEESBURG PIKE/PATRICK HENRY DR,FLCH,VA,22044
